date,month,weekday,entry_hour,return,ticker,entry_time,entry_price,exit_time,exit_price,price_max_ratio,vol_max_ratio,if_price_max,if_vol_max,zero_vol_mins_count,if_vol_count_zero,if_curr_higher_one,if_curr_higher_open,if_curr_not_too_high,if_curr_not_too_high_90_days,if_entry_after_3pm,if_entry_before_10am
2022-12-27,2022-12,1,15,-1.0,WDH,15:58:00,3.27,15:59:00,3.2373,102.5,76.37,1,0,126.0,0,1,1,1,1,1,0
2022-12-27,2022-12,1,11,-1.0,GNTA,11:23:00,6.0,11:57:00,5.94,100.5,130.82,1,1,110.0,0,1,1,1,1,0,0
2022-12-27,2022-12,1,15,-0.1992031872509918,YOTA,15:50:00,10.04,15:59:00,10.04,100.1,105.12,1,1,371.0,0,1,1,1,1,1,0
2022-12-27,2022-12,1,11,-1.0,AKO.B,11:03:00,14.075,14:40:00,13.93425,97.61,177.44,0,1,91.0,0,1,0,1,1,0,0
2022-12-27,2022-12,1,14,0.049067713444561165,MPRA,14:59:00,10.19,15:59:00,10.195,100.0,80.19,1,0,327.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,10,0.0,PHYT,10:42:00,10.33,15:59:00,10.33,100.19,72.76,1,0,69.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,10,-1.0,CWAN,10:16:00,18.54,10:50:00,18.3546,96.64,72.52,0,0,27.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,11,0.09689922480619947,IVCA,11:40:00,10.32,15:59:00,10.35,100.0,86.93,1,0,126.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,14,-1.0,CRT,14:57:00,26.32,15:44:00,26.0568,96.87,79.46,0,0,260.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,14,0.0,CREC,14:24:00,10.22,15:59:00,10.22,100.0,71.47,1,0,284.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,15,-0.2891844997108196,AROC,15:56:00,8.645,15:59:00,8.65,95.05,70.36,0,0,68.0,0,1,0,1,1,1,0
2022-12-28,2022-12,2,13,-1.0,BSBK,13:29:00,11.315,14:51:00,11.20185,98.05,137.15,0,1,213.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,13,0.0,XFIN,13:10:00,10.21,15:59:00,10.21,100.29,125.56,1,1,214.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,11,0.0,FCCO,11:28:00,20.975,14:26:00,20.975,99.88,96.02,0,0,115.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,9,0.4930966469427903,WTMA,09:48:00,10.14,15:59:00,10.2,100.1,82.84,1,0,17.0,0,1,1,1,1,0,1
2022-12-28,2022-12,2,9,-1.0,GLYC,09:43:00,2.6226,09:44:00,2.596374,105.18,73.92,1,0,0.0,1,1,1,1,1,0,1
2022-12-28,2022-12,2,9,0.297324083250737,HHLA,09:51:00,10.09,15:59:00,10.13,99.8,90.98,0,0,17.0,0,1,1,1,1,0,1
2022-12-28,2022-12,2,15,0.16393442622951926,CHMI,15:57:00,6.1,15:59:00,6.12,97.53,78.87,0,0,150.0,0,1,0,1,1,1,0
2022-12-28,2022-12,2,11,1.1968348170128609,GHI,11:13:00,18.198,15:59:00,18.4158,95.73,85.77,0,0,90.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,15,0.0,SCUA,15:57:00,10.25,15:59:00,10.25,99.61,74.09,0,0,374.0,0,1,1,1,1,1,0
2022-12-28,2022-12,2,10,3.0,NVCN,10:30:00,16.48,10:48:00,16.9744,102.04,71.99,1,0,46.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,10,3.0,FRAF,10:30:00,32.95,11:41:00,33.938500000000005,98.98,71.87,0,0,55.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,13,-1.0,OFED,13:02:00,26.0,13:24:00,25.74,96.83,80.72,0,0,208.0,0,1,1,1,1,0,0
2022-12-28,2022-12,2,10,-1.0,TGS,10:19:00,11.12,10:21:00,11.0088,95.41,71.3,0,0,13.0,0,1,0,1,1,0,0
2022-12-28,2022-12,2,14,,TGTX,14:21:00,10.1401,14:22:00,,114.95,187.64,1,1,89.0,0,1,1,0,1,0,0
2022-12-29,2022-12,3,9,-1.0,GLSI,09:56:00,17.1086,09:59:00,16.937514,95.14,77.49,0,0,12.0,0,1,0,1,1,0,1
2022-12-29,2022-12,3,13,-1.0,BBAR,13:37:00,3.8573,13:54:00,3.8187269999999995,100.0,85.77,1,0,77.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,13,-0.10060362173038016,CCV,13:09:00,9.94,15:59:00,9.935,99.0,79.66,0,0,215.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,9,-1.0,AQMS,09:44:00,0.8956,09:45:00,0.8866440000000001,99.51,73.75,0,0,3.0,0,0,1,1,1,0,1
2022-12-29,2022-12,3,10,0.0,VIRC,10:44:00,4.5,11:05:00,4.5,95.09,77.25,0,0,57.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,9,-1.0,CRESY,09:49:00,6.74,09:53:00,6.6726,102.36,70.58,1,0,7.0,0,1,1,1,1,0,1
2022-12-29,2022-12,3,11,-1.0,DOMH,11:11:00,3.29,11:18:00,3.2571,96.26,126.28,0,1,82.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,12,-1.0,AUBN,12:43:00,23.6,13:18:00,23.364,96.15,104.97,0,1,183.0,0,1,0,1,1,0,0
2022-12-29,2022-12,3,10,0.0,LYTS,10:14:00,12.399000000000001,10:56:00,12.399000000000001,99.67,70.55,0,0,23.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,14,-1.0,FGH,14:09:00,2.61,14:16:00,2.5839,96.31,260.28,0,1,266.0,0,1,1,0,1,0,0
2022-12-29,2022-12,3,9,,AKO.B,09:41:00,14.48,10:13:00,,98.5,81.49,0,0,11.0,0,1,1,1,1,0,1
2022-12-29,2022-12,3,10,-1.0,TGS,10:37:00,11.935,11:12:00,11.81565,102.27,73.94,1,0,22.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,10,3.0,BGI,10:36:00,6.9599,11:16:00,7.168697000000001,103.19,70.31,1,0,51.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,13,-1.0,MDWD,13:11:00,13.45,13:15:00,13.315499999999998,101.72,73.71,1,0,121.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,9,3.0,HOTH,09:30:00,9.85,09:41:00,10.1455,101.03,119.94,1,1,0.0,1,1,1,1,1,0,1
2022-12-29,2022-12,3,10,0.0,BSBK,10:59:00,11.34,15:37:00,11.34,98.27,78.52,0,0,87.0,0,1,1,1,1,0,0
2022-12-29,2022-12,3,14,-0.0979431929481054,BMAC,14:10:00,10.21,15:59:00,10.2,99.71,94.65,0,0,274.0,0,1,0,1,1,0,0
2022-12-29,2022-12,3,11,-1.0,CDRO,11:49:00,2.9,11:50:00,2.8710000000000004,99.33,79.04,0,0,100.0,0,1,1,0,1,0,0
2022-12-29,2022-12,3,10,,AKBA,10:46:00,0.53,10:47:00,,112.5,71.32,1,0,4.0,0,0,1,0,1,0,0
2022-12-29,2022-12,3,13,3.0,TAYD,13:20:00,13.48,14:56:00,13.8844,96.36,77.1,0,0,182.0,0,1,1,1,1,0,0
2022-12-30,2022-12,4,9,-1.0,BORR,09:43:00,5.5,09:46:00,5.445,101.38,74.32,1,0,0.0,1,1,1,1,1,0,1
2022-12-30,2022-12,4,10,3.0,PALI,10:48:00,7.82,10:50:00,8.0546,122.17,70.7,1,0,16.0,0,1,1,0,1,0,0
2022-12-30,2022-12,4,11,-1.0,EZGO,11:56:00,0.77,11:57:00,0.7623,133.91,72.01,1,0,84.0,0,0,1,0,0,0,0
2022-12-30,2022-12,4,9,,SILO,09:56:00,5.47,10:02:00,,95.49,838.38,0,1,4.0,0,1,1,0,1,0,1
2022-12-30,2022-12,4,15,2.131603336422617,VLN,15:55:00,5.395,15:59:00,5.54,97.13,72.59,0,0,194.0,0,1,1,1,1,1,0
2022-12-30,2022-12,4,15,-0.4463336875664055,RCI,15:37:00,47.05,15:59:00,46.84,100.3,83.99,1,0,9.0,0,1,1,1,1,1,0
2022-12-30,2022-12,4,11,0.0,VOC,11:26:00,9.99,12:05:00,9.99,99.3,71.01,0,0,77.0,0,1,1,1,1,0,0
2022-12-30,2022-12,4,12,0.0,BGI,12:28:00,7.94,12:45:00,7.94,103.93,71.4,1,0,126.0,0,1,1,1,1,0,0
2022-12-30,2022-12,4,10,0.0,AQMS,10:58:00,1.2109999999999999,11:00:00,1.2109999999999999,113.89,73.28,1,0,0.0,1,1,1,1,1,0,0
2022-12-30,2022-12,4,15,-0.08673026886382855,SJR,15:45:00,28.825,15:59:00,28.81,102.24,70.11,1,0,3.0,0,1,0,1,1,1,0
2022-12-30,2022-12,4,15,0.0,VBOC,15:51:00,10.11,15:59:00,10.11,99.85,91.38,0,0,377.0,0,1,1,1,1,1,0
2022-12-30,2022-12,4,9,-1.0,TGS,09:35:00,11.825999999999999,09:42:00,11.70774,98.96,72.15,0,0,0.0,1,1,1,1,1,0,1
2022-12-30,2022-12,4,15,0.0,PTMN,15:54:00,22.49,15:58:00,22.49,97.57,72.2,0,0,321.0,0,1,1,1,1,1,0
2022-12-30,2022-12,4,10,-1.0,FREQ,10:15:00,3.97,10:16:00,3.9303,116.18,71.51,1,0,0.0,1,1,1,0,1,0,0
2022-12-30,2022-12,4,15,-1.0,DOMH,15:19:00,3.31,15:30:00,3.2769,95.59,170.89,0,1,296.0,0,1,1,1,1,1,0
2022-12-30,2022-12,4,9,-1.0,BMA,09:58:00,16.4201,10:42:00,16.255899000000007,96.15,70.39,0,0,13.0,0,1,1,1,1,0,1
2022-12-30,2022-12,4,10,0.0,PTWO,10:09:00,10.2,15:59:00,10.2,96.14,73.77,0,0,35.0,0,1,0,1,1,0,0
2022-12-30,2022-12,4,10,3.0,LIVE,10:49:00,29.34,12:03:00,30.2202,99.46,72.41,0,0,61.0,0,1,1,1,1,0,0
2022-12-30,2022-12,4,13,-1.0,FRAF,13:55:00,35.19,14:13:00,34.8381,100.64,78.88,1,0,256.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,9,-1.0,BRK.A,09:31:00,470000.0,13:16:00,465300.0,97.57,100.13,0,1,0.0,1,1,0,1,1,0,1
2023-01-03,2023-01,1,15,-0.35564177174264283,CRAI,15:53:00,123.72,15:59:00,123.37,98.63,70.02,0,0,258.0,0,1,1,1,1,1,0
2023-01-03,2023-01,1,15,-1.0,CYD,15:49:00,7.8,15:54:00,7.721999999999999,97.64,74.44,0,0,363.0,0,1,1,1,1,1,0
2023-01-03,2023-01,1,15,-1.0,BGI,15:30:00,8.0099,15:38:00,7.929800999999999,98.89,75.39,0,0,317.0,0,1,1,1,1,1,0
2023-01-03,2023-01,1,9,0.0,IVAC,09:34:00,6.8,09:39:00,6.8,104.62,73.53,1,0,0.0,1,1,1,1,1,0,1
2023-01-03,2023-01,1,11,3.0,ACXP,11:40:00,4.1,15:58:00,4.223,95.35,73.24,0,0,121.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,10,-1.0,ATXS,10:11:00,15.0,10:14:00,14.85,95.4,71.26,0,0,19.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,9,-1.0,OZ,09:45:00,97.01,10:03:00,96.0399,96.26,85.24,0,0,4.0,0,1,0,1,1,0,1
2023-01-03,2023-01,1,9,-1.0,ASM,09:38:00,0.71,10:13:00,0.7029,95.01,70.23,0,0,1.0,0,0,1,1,1,0,1
2023-01-03,2023-01,1,11,-1.0,IMOS,11:07:00,21.61,14:24:00,21.3939,95.12,71.43,0,0,83.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,9,0.0,TGS,09:42:00,11.97,10:00:00,11.97,100.5,73.58,1,0,1.0,0,1,1,1,1,0,1
2023-01-03,2023-01,1,9,0.0,AUMN,09:51:00,0.2835,09:58:00,0.2835,95.0,72.85,0,0,14.0,0,0,1,1,1,0,1
2023-01-03,2023-01,1,9,,CMMB,09:30:00,4.97,09:31:00,,152.67,88.91,1,0,0.0,1,1,1,1,0,0,1
2023-01-03,2023-01,1,11,-1.0,CBAY,11:18:00,6.275,11:28:00,6.21225,97.9,79.14,0,0,2.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,13,-0.42075736325385293,FRAF,13:22:00,35.65,15:59:00,35.54,97.54,72.1,0,0,211.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,9,3.0,GLYC,09:43:00,3.04,09:46:00,3.1312,96.18,71.14,0,0,0.0,1,1,0,1,1,0,1
2023-01-03,2023-01,1,10,-1.0,VOC,10:19:00,10.045,10:24:00,9.94455,97.02,75.25,0,0,16.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,12,,VVOS,12:52:00,0.8240000000000001,12:53:00,,98.1,74.39,0,0,66.0,0,0,1,0,1,0,0
2023-01-03,2023-01,1,10,-1.0,LUNA,10:59:00,9.3,11:13:00,9.207,96.45,70.03,0,0,48.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,9,3.0,JSPR,09:30:00,1.65,09:50:00,1.6995,173.68,1227.43,1,1,0.0,1,1,1,1,0,0,1
2023-01-03,2023-01,1,9,-1.0,ORMP,09:40:00,12.605,09:42:00,12.47895,100.99,73.02,1,0,0.0,1,1,0,1,1,0,1
2023-01-03,2023-01,1,10,-1.0,PMTS,10:35:00,38.6963,10:40:00,38.309337,103.19,71.72,1,0,35.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,10,-1.0,RSLS,10:06:00,15.9,10:11:00,15.741,98.47,502.41,0,1,12.0,0,1,1,0,1,0,0
2023-01-03,2023-01,1,15,0.0,IPDN,15:49:00,2.04,15:59:00,2.06,97.14,79.86,0,0,357.0,0,1,1,1,1,1,0
2023-01-03,2023-01,1,10,-1.0,NWFL,10:58:00,33.4,11:00:00,33.065999999999995,96.12,74.99,0,0,75.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,10,-1.0,OPY,10:57:00,43.59,11:42:00,43.1541,95.09,112.95,0,1,68.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,15,0.0,FRXB,15:45:00,10.04,15:59:00,10.04,95.62,81.65,0,0,358.0,0,1,1,1,1,1,0
2023-01-03,2023-01,1,9,-1.0,TKC,09:43:00,5.295,09:46:00,5.24205,106.59,73.44,1,0,0.0,1,1,1,1,1,0,1
2023-01-03,2023-01,1,12,-1.0,SMWB,12:35:00,6.48,12:38:00,6.4152000000000005,96.89,80.02,0,0,95.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,11,-1.0,CCM,11:18:00,1.85,12:27:00,1.8315,96.35,96.58,0,0,103.0,0,1,0,1,1,0,0
2023-01-03,2023-01,1,12,-1.0,MSGM,12:41:00,13.99,12:42:00,13.8501,99.93,111.6,0,1,107.0,0,1,1,0,1,0,0
2023-01-03,2023-01,1,14,-1.0,PULM,14:28:00,4.29,14:49:00,4.2471,102.63,84.69,1,0,251.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,13,-1.0,CVRX,13:31:00,19.45,13:32:00,19.2555,104.2,74.85,1,0,105.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,13,0.0,GNPX,13:35:00,1.6199,13:50:00,1.6199,106.58,73.48,1,0,130.0,0,1,1,1,1,0,0
2023-01-03,2023-01,1,15,0.7529580494801035,IDCC,15:13:00,55.78,15:59:00,56.31,108.51,90.55,1,0,88.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,12,0.0,CNXC,12:47:00,136.96,13:50:00,136.96,101.04,71.85,1,0,121.0,0,1,1,1,1,0,0
2023-01-04,2023-01,2,15,-0.3503854239663555,ERO,15:56:00,14.27,15:59:00,14.24,96.75,76.16,0,0,288.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,15,0.3972668043858255,BOX,15:54:00,31.465,15:59:00,31.6,98.34,70.89,0,0,42.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,9,-0.19300879262278234,EPRT,09:51:00,23.315,15:59:00,23.29,97.01,70.3,0,0,2.0,0,1,1,1,1,0,1
2023-01-04,2023-01,2,15,0.24316109422491886,SMFG,15:45:00,8.225,15:59:00,8.265,99.28,141.96,0,1,2.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,15,0.0,FNVT,15:26:00,10.29,15:59:00,10.29,100.0,209.63,1,1,354.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,10,1.3836042891732916,TRNO,10:03:00,57.82,15:59:00,58.699,96.6,79.03,0,0,7.0,0,1,1,1,1,0,0
2023-01-04,2023-01,2,10,-1.0,MOG.A,10:17:00,90.05,14:22:00,89.1495,100.09,71.95,1,0,29.0,0,1,0,1,1,0,0
2023-01-04,2023-01,2,15,0.0,CBRG,15:16:00,10.3,15:59:00,10.3,100.1,142.77,1,1,343.0,0,1,1,1,1,1,0
2023-01-04,2023-01,2,14,-1.0,IIIN,14:11:00,29.46,14:25:00,29.1654,95.12,70.07,0,0,160.0,0,1,1,1,1,0,0
