return,entry_time,entry_price,exit_time,exit_price,price_max_ratio,vol_max_ratio,zero_vol_mins_count,if_curr_higher_one,if_curr_higher_open,if_curr_not_too_high,if_curr_not_too_high_90_days,ticker
-1.0,2023-02-01 09:31:00,2.78,2023-02-01 09:32:00,2.7521999999999998,109.84,89.79,0,1,1,1,1,QNRX
0.0,2023-02-01 09:31:00,1.465,2023-02-01 09:33:00,1.465,113.62,81.55,0,1,1,1,1,MITQ
-1.0,2023-02-01 09:32:00,0.74,2023-02-01 09:33:00,0.7326,96.15,125.76,0,0,1,0,1,SBET
-1.0,2023-02-01 09:34:00,14.01,2023-02-01 09:35:00,13.8699,105.06,74.78,0,1,1,1,1,PTON
-1.0,2023-02-01 09:36:00,44.0106,2023-02-01 09:37:00,43.570494,107.9,74.28,0,1,1,1,1,DT
0.0,2023-02-01 09:36:00,79.0301,2023-02-01 10:23:00,79.0301,99.84,70.27,0,1,1,1,1,AMD
-1.0,2023-02-01 09:36:00,5.0,2023-02-01 09:44:00,4.95,98.23,78.22,0,1,1,1,1,HFFG
-1.0,2023-02-01 09:36:00,4.15,2023-02-01 09:37:00,4.1085,111.23,72.02,0,1,1,0,1,MGAM
-1.0,2023-02-01 09:36:00,470305.0,2023-02-01 14:00:00,465601.95,96.26,70.12,0,1,1,1,1,BRK.A
-1.0,2023-02-01 09:37:00,60.5,2023-02-01 10:24:00,59.894999999999996,97.79,70.77,0,1,0,1,1,BUD
-1.0,2023-02-01 09:37:00,3.6899,2023-02-01 09:40:00,3.653001,96.61,84.16,0,1,1,1,1,AMLI
-1.0,2023-02-01 09:37:00,172.0,2023-02-01 09:39:00,170.28,107.79,71.01,0,1,1,1,1,SLAB
3.0,2023-02-01 09:38:00,147.8,2023-02-01 10:12:00,152.234,103.0,75.24,0,1,1,1,1,BIDU
0.0,2023-02-01 09:38:00,114.2,2023-02-01 13:59:00,114.2,95.7,75.63,0,1,1,1,1,COF
,2023-02-01 09:38:00,8.005,2023-02-01 09:39:00,,100.37,71.85,0,1,0,1,1,EXAI
,2023-02-01 09:39:00,0.36207,2023-02-01 09:40:00,,97.37,107.81,0,0,1,1,1,LTRY
-1.0,2023-02-01 09:39:00,75.51,2023-02-01 09:40:00,74.7549,105.63,74.38,0,1,1,1,1,SMG
0.0,2023-02-01 09:40:00,14.68,2023-02-01 09:53:00,14.68,101.55,72.04,0,1,1,1,1,LPSN
-1.0,2023-02-01 09:40:00,272.8425,2023-02-01 11:06:00,270.11407499999996,102.17,71.76,0,1,1,1,1,SYK
-1.0,2023-02-01 09:41:00,40.87,2023-02-01 09:43:00,40.461299999999994,103.47,80.5,0,1,0,1,1,EAT
-1.0,2023-02-01 09:41:00,56.84,2023-02-01 09:43:00,56.2716,106.04,73.15,0,1,0,1,1,MRCY
-1.0,2023-02-01 09:41:00,355.77,2023-02-01 09:44:00,352.21229999999997,105.56,74.79,0,1,1,1,1,ODFL
3.0,2023-02-01 09:44:00,138.5,2023-02-01 09:49:00,142.655,106.74,71.27,0,1,1,1,1,ATKR
-1.0,2023-02-01 09:47:00,0.853951,2023-02-01 09:48:00,0.84541149,101.18,70.55,0,0,1,1,1,FAMI
3.0,2023-02-01 09:48:00,1.26,2023-02-01 09:50:00,1.2978,122.02,71.28,0,1,1,0,1,IVDA
-1.0,2023-02-01 09:49:00,0.7998,2023-02-01 09:50:00,0.7918019999999999,103.76,78.11,0,0,1,1,1,SLGG
0.0,2023-02-01 09:50:00,44.78,2023-02-01 09:53:00,44.78,110.81,73.66,0,1,1,1,1,POWL
-1.0,2023-02-01 09:51:00,0.8404,2023-02-01 09:52:00,0.8319960000000001,143.36,89.53,0,0,0,1,0,BGXX
-1.0,2023-02-01 09:58:00,42.3,2023-02-01 10:07:00,41.876999999999995,103.95,72.41,0,1,1,1,1,TPX
3.0,2023-02-01 09:58:00,0.88,2023-02-01 10:04:00,0.9064,121.38,89.13,0,0,1,0,1,RCRT
-1.0,2023-02-01 10:01:00,47.07,2023-02-01 10:11:00,46.5993,95.44,70.47,0,1,0,1,1,OPY
-1.0,2023-02-01 10:03:00,45.575,2023-02-01 10:04:00,45.11925,114.86,81.85,0,1,1,1,1,RPD
1.137915339098771,2023-02-01 10:10:00,21.97,2023-02-01 15:59:00,22.22,98.65,72.46,0,1,0,1,1,APG
0.7717399952263496,2023-02-01 10:15:00,251.38,2023-02-01 15:59:00,253.92,98.17,94.94,0,1,1,1,1,RACE
-1.0,2023-02-01 10:18:00,1.0337,2023-02-01 10:19:00,1.023363,108.0,73.43,0,1,1,0,1,OPAD
-1.0,2023-02-01 10:27:00,28.335,2023-02-01 10:30:00,28.051650000000002,99.36,70.14,0,1,1,1,1,ISDR
0.0,2023-02-01 10:34:00,5.0999,2023-02-01 10:52:00,5.0999,98.84,71.12,0,1,1,1,1,KTCC
-1.0,2023-02-01 10:37:00,38.8,2023-02-01 10:38:00,38.412,105.06,71.47,0,1,1,1,1,VABK
-0.595971818562221,2023-02-01 10:43:00,8.8427,2023-02-01 15:59:00,8.82,98.91,82.74,0,1,1,1,1,AJX
2.052948856849178,2023-02-01 10:47:00,359.97,2023-02-01 15:59:00,367.415,102.91,71.37,0,1,1,1,1,NEU
-1.0,2023-02-01 10:54:00,2.55,2023-02-01 11:42:00,2.5244999999999997,96.23,70.2,0,1,1,1,1,GRTX
-1.0,2023-02-01 10:55:00,4.13,2023-02-01 11:04:00,4.0887,98.33,71.49,0,1,1,1,1,XYF
0.0,2023-02-01 10:56:00,26.3,2023-02-01 12:09:00,26.3,97.44,90.71,0,1,0,1,1,GIC
-1.0,2023-02-01 11:03:00,27.3625,2023-02-01 11:09:00,27.088875,98.63,76.17,0,1,0,1,1,ARL
1.4240956992309883,2023-02-01 11:06:00,35.11,2023-02-01 15:59:00,35.61,95.62,80.16,0,1,0,1,1,EBTC
0.0,2023-02-01 11:26:00,15.66,2023-02-01 15:50:00,15.66,99.07,72.49,0,1,1,1,1,CMT
0.0,2023-02-01 11:28:00,13.74,2023-02-01 13:32:00,13.74,96.29,75.83,0,1,0,1,1,GPP
0.0,2023-02-01 11:42:00,2.1,2023-02-01 12:39:00,2.1,102.05,72.7,0,1,1,1,1,MCHX
3.0,2023-02-01 11:42:00,5.227,2023-02-01 11:47:00,5.38381,116.41,76.85,0,1,1,0,1,INOD
3.0,2023-02-01 11:44:00,1.16,2023-02-01 11:46:00,1.1947999999999999,98.35,94.34,0,1,1,0,1,KBNT
-1.0,2023-02-01 11:47:00,1.128,2023-02-01 11:50:00,1.11672,116.29,76.38,0,1,1,0,1,NVFY
3.0,2023-02-01 11:49:00,77.43,2023-02-01 15:06:00,79.75290000000001,96.64,83.77,0,1,1,1,1,AWI
-1.0,2023-02-01 11:54:00,20.97,2023-02-01 14:36:00,20.760299999999997,99.1,83.4,0,1,0,1,1,HOFT
0.0,2023-02-01 11:59:00,8.37,2023-02-01 12:41:00,8.37,104.35,71.18,0,1,1,1,1,LGF.A
-1.0,2023-02-01 11:59:00,3.51,2023-02-01 13:19:00,3.4749,95.26,210.9,0,1,1,1,1,ARC
-1.0,2023-02-01 12:05:00,10.9,2023-02-01 12:07:00,10.791,95.24,83.6,0,1,1,0,1,REVB
0.0,2023-02-01 12:28:00,5.226,2023-02-01 13:51:00,5.226,99.73,70.23,0,1,1,1,1,LRMR
3.0,2023-02-01 12:49:00,49.25,2023-02-01 12:58:00,50.7275,98.56,74.74,0,1,1,1,1,FDBC
,2023-02-01 12:59:00,1.28,2023-02-01 13:00:00,,100.78,100.75,0,1,1,0,1,MCLD
-1.0,2023-02-01 13:01:00,0.97,2023-02-01 13:14:00,0.9602999999999999,96.04,187.84,0,0,1,1,1,SSKN
-1.0,2023-02-01 13:04:00,16.76,2023-02-01 13:54:00,16.5924,95.34,71.78,0,1,1,1,1,BKSC
-1.0,2023-02-01 13:16:00,45.37,2023-02-01 14:33:00,44.9163,97.24,73.68,0,1,1,1,1,TR
3.0,2023-02-01 13:16:00,29.35,2023-02-01 15:41:00,30.230500000000003,99.83,78.28,0,1,1,1,1,VSTO
-1.0,2023-02-01 13:22:00,29.28,2023-02-01 13:39:00,28.9872,97.6,73.16,0,1,1,1,1,INTA
3.0,2023-02-01 13:23:00,0.999699,2023-02-01 13:25:00,1.02968997,100.0,151.76,0,1,1,1,1,CYN
-1.0,2023-02-01 13:36:00,0.59005,2023-02-01 13:37:00,0.5841495,97.06,462.77,0,0,1,0,1,FLGC
-1.0,2023-02-01 13:38:00,0.5499,2023-02-01 13:39:00,0.544401,98.2,73.04,0,0,1,1,1,CLVR
0.3416856492027329,2023-02-01 13:42:00,13.17,2023-02-01 15:59:00,13.215,97.27,122.76,0,1,1,1,1,ORCC
-1.0,2023-02-01 13:47:00,81.215,2023-02-01 14:10:00,80.40285,97.85,72.72,0,1,1,1,1,CZFS
-1.0,2023-02-01 13:48:00,6.8,2023-02-01 13:52:00,6.732,97.84,249.88,0,1,1,1,1,GB
-1.0,2023-02-01 13:52:00,2.4995,2023-02-01 13:54:00,2.4745049999999997,99.38,74.63,0,1,1,1,1,DYNT
2.4285714285714275,2023-02-01 14:11:00,7.0,2023-02-01 15:59:00,7.18,99.43,71.02,0,1,1,1,1,DESP
-1.0,2023-02-01 14:12:00,2.67,2023-02-01 14:13:00,2.6433,141.24,84.71,0,1,1,0,0,UIHC
0.6292939206743279,2023-02-01 14:15:00,86.605,2023-02-01 15:59:00,87.29,103.61,72.69,0,1,1,1,1,DOOO
-0.30824375733789144,2023-02-01 14:27:00,24.1043,2023-02-01 15:59:00,24.03,98.11,72.17,0,1,1,1,1,HWBK
-1.0,2023-02-01 14:28:00,5.14,2023-02-01 14:29:00,5.0886,96.98,70.51,0,1,1,0,1,LMNL
0.8695652173912998,2023-02-01 14:43:00,18.975,2023-02-01 15:59:00,19.14,98.42,81.41,0,1,0,1,1,GHI
-0.7314285714285721,2023-02-01 14:44:00,43.75,2023-02-01 15:59:00,43.585,98.76,95.89,0,1,1,1,1,VPG
0.7832727034378745,2023-02-01 14:48:00,152.565,2023-02-01 15:59:00,153.85,100.76,92.45,0,1,1,1,1,SITE
1.090806063181748,2023-02-01 14:49:00,70.59,2023-02-01 15:59:00,71.36,96.23,72.69,0,1,1,1,1,BRKR
0.0,2023-02-01 14:50:00,26.0,2023-02-01 15:52:00,26.0,96.63,70.14,0,1,1,1,1,FROG
0.2977801840822941,2023-02-01 14:51:00,36.94,2023-02-01 15:59:00,37.05,97.26,71.51,0,1,0,1,1,BN
1.1551155115511598,2023-02-01 14:52:00,54.54,2023-02-01 15:59:00,55.18,95.07,117.02,0,1,1,1,1,ALRM
-0.3022061045633164,2023-02-01 14:55:00,33.09,2023-02-01 15:59:00,33.0,96.47,71.87,0,1,0,1,1,OTEX
0.7623888182973266,2023-02-01 14:59:00,7.87,2023-02-01 15:59:00,7.93,96.33,730.12,0,1,1,1,1,UBFO
0.0,2023-02-01 15:01:00,20.03,2023-02-01 15:28:00,20.03,95.38,73.61,0,1,1,1,1,CALT
0.0,2023-02-01 15:04:00,2.6221,2023-02-01 15:16:00,2.6221,95.99,100.98,0,1,1,1,1,QRTEA
-0.6466939421934735,2023-02-01 15:08:00,75.77,2023-02-01 15:59:00,75.31,98.53,73.28,0,1,0,1,1,NPK
0.8300604151338339,2023-02-01 15:10:00,9.6499,2023-02-01 15:59:00,9.73,98.87,74.67,0,1,1,1,1,RKT
0.0,2023-02-01 15:13:00,5.05,2023-02-01 15:46:00,5.05,95.28,102.83,0,1,1,1,1,VRCA
0.0,2023-02-01 15:14:00,17.8,2023-02-01 15:49:00,17.8,100.06,80.74,0,1,1,1,1,CRDO
1.4064697609001409,2023-02-01 15:18:00,35.55,2023-02-01 15:59:00,36.05,101.57,78.9,0,1,1,1,1,RM
1.2868632707774907,2023-02-01 15:20:00,18.65,2023-02-01 15:59:00,18.89,96.98,70.33,0,1,1,1,1,PCB
-0.37113402061855905,2023-02-01 15:32:00,485.0,2023-02-01 15:59:00,483.415,97.49,71.69,0,1,1,1,1,IDXX
-0.419026047565108,2023-02-01 15:37:00,88.3,2023-02-01 15:59:00,87.94,100.51,71.09,0,1,1,1,1,ARCB
-0.4464285714285672,2023-02-01 15:39:00,33.6,2023-02-01 15:59:00,33.5,99.28,78.79,0,1,1,1,1,PERI
-1.0,2023-02-01 15:41:00,10.87,2023-02-01 15:42:00,10.761299999999999,100.18,244.39,0,1,1,0,1,CETX
-0.5115605963719523,2023-02-01 15:41:00,297.13,2023-02-01 15:59:00,295.74,107.06,70.7,0,1,1,1,1,SAIA
-1.0,2023-02-01 15:44:00,7.665,2023-02-01 15:48:00,7.58835,96.49,75.7,0,1,1,1,1,UUUU
-1.0,2023-02-01 15:46:00,8.03,2023-02-01 15:54:00,7.949699999999999,98.77,71.57,0,1,1,1,1,EARN
-1.0,2023-02-01 15:47:00,26.21,2023-02-01 15:52:00,25.9479,100.04,72.38,0,1,1,1,1,LMST
0.14414414414414106,2023-02-01 15:52:00,27.75,2023-02-01 15:59:00,27.82,103.19,74.95,0,1,1,1,1,PARAA
-0.2034587995930853,2023-02-01 15:54:00,49.15,2023-02-01 15:59:00,49.06,103.75,74.84,0,1,1,1,1,MEOH
0.2623419985690423,2023-02-01 15:54:00,41.93,2023-02-01 15:59:00,42.12,103.19,72.81,0,1,1,1,1,TREE
0.11257035647279977,2023-02-01 15:54:00,13.325,2023-02-01 15:59:00,13.35,98.01,72.8,0,1,0,1,1,MRC
-0.02346132791116066,2023-02-01 15:55:00,63.935,2023-02-01 15:59:00,63.98,99.05,70.99,0,1,1,1,1,NGG
0.0631639391329229,2023-02-01 15:55:00,87.075,2023-02-01 15:59:00,87.19,98.52,71.51,0,1,1,1,1,ACM
0.09145412051621117,2023-02-01 15:55:00,49.205,2023-02-01 15:59:00,49.26,99.34,71.52,0,1,1,1,1,PNM
-0.41834994164647465,2023-02-01 15:55:00,556.95,2023-02-01 15:59:00,555.93,104.79,71.97,0,1,1,1,1,MSCI
0.05980861244018556,2023-02-01 15:58:00,117.04,2023-02-01 15:59:00,117.14,102.8,71.61,0,1,1,1,1,LGIH
0.18960341286142746,2023-02-01 15:58:00,63.29,2023-02-01 15:59:00,63.42,102.83,70.89,0,1,1,1,1,CCS
0.22121317964838483,2023-02-01 15:58:00,42.945,2023-02-01 15:59:00,43.04,99.93,71.56,0,1,1,1,1,HE
0.06417112299465484,2023-02-01 15:58:00,46.75,2023-02-01 15:59:00,46.79,95.98,72.33,0,1,1,1,1,HOG
0.25316455696202894,2023-02-01 15:58:00,19.75,2023-02-01 15:59:00,19.81,98.68,72.78,0,1,1,1,1,KEY
0.03276182155727983,2023-02-01 15:58:00,45.785,2023-02-01 15:59:00,45.89,98.54,70.32,0,1,1,1,1,ENVA
-0.050301810865181144,2023-02-02 09:30:00,9.94,2023-02-02 15:59:00,9.94,96.5,83.7,0,1,1,1,1,APEN
-1.0,2023-02-02 09:30:00,52.205,2023-02-02 09:36:00,51.68295,112.72,99.9,0,1,1,1,1,FOCS
-1.0,2023-02-02 09:31:00,9.023,2023-02-02 09:32:00,8.93277,110.49,120.7,0,1,1,1,1,BPTS
0.0,2023-02-02 09:32:00,25.46,2023-02-02 09:39:00,25.46,101.84,79.1,0,1,1,1,1,SIRE
0.0,2023-02-02 09:32:00,12.1,2023-02-02 09:34:00,12.1,113.43,77.62,0,1,1,1,1,FLWS
-1.0,2023-02-02 09:34:00,67.245,2023-02-02 09:35:00,66.57255,99.49,72.49,0,1,0,1,1,ELF
3.0,2023-02-02 09:34:00,180.71,2023-02-02 10:21:00,186.1313,98.42,70.48,0,1,0,1,1,META
0.0,2023-02-02 09:35:00,1.41,2023-02-02 09:42:00,1.41,97.33,86.85,0,1,1,1,1,VRM
3.0,2023-02-02 09:36:00,345.2,2023-02-02 09:46:00,355.556,102.4,71.62,0,1,1,1,1,ALGN
3.0,2023-02-02 09:37:00,1.3923,2023-02-02 09:41:00,1.434069,108.21,73.65,0,1,0,1,1,BGRY
-1.0,2023-02-02 09:37:00,34.63,2023-02-02 10:00:00,34.2837,102.56,70.48,0,1,1,1,1,PERI
3.0,2023-02-02 09:38:00,19.465,2023-02-02 09:40:00,20.04895,95.88,80.2,0,1,1,1,1,BYND
0.0,2023-02-02 09:39:00,106.39,2023-02-02 11:16:00,106.39,101.58,70.0,0,1,1,1,1,GOOGL
0.0,2023-02-02 09:40:00,265.44,2023-02-02 13:07:00,265.44,103.55,72.52,0,1,1,1,1,RACE
0.0,2023-02-02 09:40:00,59.62,2023-02-02 10:00:00,59.62,103.06,114.8,0,1,1,1,1,PNR
-1.0,2023-02-02 09:41:00,30.94,2023-02-02 09:45:00,30.6306,102.48,87.19,0,1,1,1,1,RVLV
-1.0,2023-02-02 09:41:00,4.1201,2023-02-02 09:43:00,4.078899,102.4,79.92,0,1,1,1,1,HIVE
3.0,2023-02-02 09:41:00,10.1,2023-02-02 09:53:00,10.403,102.91,149.27,0,1,1,1,1,RKT
0.0,2023-02-02 09:42:00,41.05,2023-02-02 10:24:00,41.05,99.16,71.09,0,1,1,1,1,BSY
0.0,2023-02-02 09:42:00,50.4175,2023-02-02 09:46:00,50.4175,103.57,75.28,0,1,1,1,1,HOG
0.0,2023-02-02 09:42:00,298.125,2023-02-02 10:07:00,298.125,97.42,78.69,0,1,1,1,1,SAIA
,2023-02-02 09:42:00,18.669,2023-02-02 09:43:00,,111.0,80.27,0,1,1,1,1,CVNA
,2023-02-02 09:43:00,1.4201,2023-02-02 09:44:00,,145.92,70.72,0,1,1,0,0,ELYS
-1.0,2023-02-02 09:43:00,17.13,2023-02-02 09:56:00,16.9587,95.28,82.24,0,1,0,1,1,CNHI
-1.0,2023-02-02 09:44:00,6.15,2023-02-02 09:47:00,6.088500000000001,95.35,97.56,0,1,1,1,1,LICY
-1.0,2023-02-02 09:45:00,137.96,2023-02-02 09:58:00,136.5804,95.89,71.65,0,1,1,1,1,BCPC
0.4649220575352323,2023-02-02 09:45:00,469566.88,2023-02-02 15:59:00,472624.98,96.17,70.15,0,1,0,1,1,BRK.A
3.0,2023-02-02 09:45:00,38.02,2023-02-02 10:08:00,39.1606,106.98,75.43,0,1,1,1,1,AVNW
-1.0,2023-02-02 09:45:00,214.9099,2023-02-02 09:51:00,212.760801,101.45,71.67,0,1,1,1,1,NVDA
3.0,2023-02-02 09:46:00,126.915,2023-02-02 09:57:00,130.72245,103.34,72.95,0,1,1,1,1,SITM
-1.0,2023-02-02 09:47:00,29.15,2023-02-02 09:59:00,28.8585,104.16,71.52,0,1,1,1,1,PINS
-1.0,2023-02-02 09:47:00,28.86,2023-02-02 09:55:00,28.5714,95.54,95.65,0,1,1,1,1,VSTO
0.0,2023-02-02 09:48:00,17.41,2023-02-02 09:51:00,17.41,101.68,71.33,0,1,1,1,1,FRSH
0.0,2023-02-02 09:49:00,47.25,2023-02-02 11:00:00,47.25,95.8,74.82,0,1,1,1,1,OPY
-1.0,2023-02-02 09:49:00,146.14,2023-02-02 10:05:00,144.6786,97.18,70.31,0,1,0,1,1,TM
0.0,2023-02-02 09:49:00,2.75,2023-02-02 09:57:00,2.75,103.77,74.07,0,1,1,1,1,AAOI
-1.0,2023-02-02 09:49:00,653.6984,2023-02-02 09:53:00,647.161416,107.02,72.21,0,1,1,1,1,GWW
-1.0,2023-02-02 09:52:00,21.43,2023-02-02 09:57:00,21.2157,105.15,75.99,0,1,1,1,1,NOAH
-1.0,2023-02-02 10:00:00,2.155,2023-02-02 10:04:00,2.13345,109.05,74.3,0,1,1,1,1,REAL
3.0,2023-02-02 10:02:00,114.585,2023-02-02 13:46:00,118.02255,101.13,77.81,0,1,1,1,1,IBP
-1.0,2023-02-02 10:05:00,39.85,2023-02-02 10:19:00,39.4515,103.88,70.4,0,1,1,1,1,IRMD
0.0,2023-02-02 10:05:00,4.08,2023-02-02 10:12:00,4.08,103.27,72.01,0,1,1,1,1,YELL
,2023-02-02 10:07:00,3.9657,2023-02-02 10:08:00,,194.29,85.0,0,1,1,0,0,LUCY
1.6475644699140346,2023-02-02 10:18:00,20.94,2023-02-02 15:59:00,21.29,104.08,92.03,0,1,1,1,1,ZIP
3.0,2023-02-02 10:20:00,52.495,2023-02-02 10:36:00,54.069849999999995,112.65,75.07,0,1,1,1,1,ENVA
3.0,2023-02-02 10:26:00,29.5255,2023-02-02 10:44:00,30.411265,98.51,70.13,0,1,0,1,1,IIIV
3.0,2023-02-02 10:27:00,2.32,2023-02-02 10:41:00,2.3895999999999997,99.57,71.78,0,1,1,1,1,HUT
1.2466843501326228,2023-02-02 10:28:00,37.7,2023-02-02 15:59:00,38.2,99.29,135.88,0,1,1,1,1,BN
3.0,2023-02-02 10:30:00,0.6992,2023-02-02 10:37:00,0.720176,98.31,72.9,0,0,1,1,1,ASTR
0.0,2023-02-02 10:32:00,0.56,2023-02-02 10:35:00,0.56,101.37,75.94,0,0,1,1,1,AWH
-1.0,2023-02-02 10:36:00,5.37,2023-02-02 10:55:00,5.3163,95.65,151.35,0,1,1,1,1,AMSC
-1.0,2023-02-02 10:41:00,5479.66,2023-02-02 13:17:00,5424.8634,101.93,70.45,0,1,1,1,1,NVR
-1.0,2023-02-02 10:41:00,6.008,2023-02-02 10:43:00,5.94792,104.7,315.63,0,1,1,1,1,INVZ
-1.0,2023-02-02 10:43:00,31.11,2023-02-02 14:36:00,30.7989,95.2,86.47,0,1,1,1,1,VCTR
-1.0,2023-02-02 10:48:00,8.7887,2023-02-02 10:51:00,8.700813,100.69,70.79,0,1,1,1,1,TSRI
-1.0,2023-02-02 10:49:00,3.74,2023-02-02 12:40:00,3.7026000000000003,99.6,81.13,0,1,0,1,1,ITI
0.0,2023-02-02 10:50:00,5.2223,2023-02-02 13:01:00,5.2223,95.82,70.71,0,1,0,1,1,LMNL
-1.0,2023-02-02 10:55:00,2.975,2023-02-02 10:58:00,2.94525,102.75,75.71,0,1,1,1,1,NNDM
-1.0,2023-02-02 10:58:00,2.22,2023-02-02 10:59:00,2.1978,102.31,73.45,0,1,1,1,1,BARK
-1.0,2023-02-02 10:59:00,178.91,2023-02-02 11:00:00,177.1209,97.07,77.9,0,1,0,1,1,TXN
-1.0,2023-02-02 11:02:00,243.89,2023-02-02 11:13:00,241.4511,104.49,70.0,0,1,1,1,1,ABG
-1.0,2023-02-02 11:07:00,0.87809,2023-02-02 11:08:00,0.8693091000000001,111.57,73.23,0,0,1,0,1,AKBA
3.0,2023-02-02 11:07:00,0.525,2023-02-02 11:09:00,0.5407500000000001,105.0,74.69,0,0,1,0,1,AMBO
0.0,2023-02-02 11:09:00,0.9301,2023-02-02 11:12:00,0.9301,96.9,70.37,0,0,1,1,1,FAMI
-1.0,2023-02-02 11:09:00,5.94,2023-02-02 13:38:00,5.8806,100.68,90.58,0,1,1,1,1,AEYE
0.14851202376193484,2023-02-02 11:17:00,175.07,2023-02-02 15:59:00,175.48,99.04,109.26,0,1,0,1,1,MMC
0.5910700082656171,2023-02-02 11:18:00,320.605,2023-02-02 15:59:00,323.14,97.67,78.18,0,1,1,1,1,AON
3.0,2023-02-02 11:27:00,57.97,2023-02-02 11:53:00,59.7091,98.27,70.03,0,1,0,1,1,BALL
-1.0,2023-02-02 11:31:00,2.725,2023-02-02 12:50:00,2.69775,101.3,73.24,0,1,1,1,1,PETV
-0.18170805572381063,2023-02-02 11:34:00,16.51,2023-02-02 15:59:00,16.5,97.97,74.54,0,1,0,1,1,ASA
-1.0,2023-02-02 11:37:00,6.1145,2023-02-02 11:49:00,6.053355,102.5,87.96,0,1,1,1,1,NAAS
-1.0,2023-02-02 11:38:00,24.225,2023-02-02 12:38:00,23.982750000000003,100.98,76.43,0,1,1,1,1,BRX
0.0,2023-02-02 11:47:00,19.74,2023-02-02 12:43:00,19.74,99.05,70.25,0,1,0,1,1,CWAN
3.0,2023-02-02 12:02:00,11.04,2023-02-02 13:28:00,11.3712,104.44,137.97,0,1,1,1,1,IAS
-1.0,2023-02-02 12:05:00,4.39,2023-02-02 12:16:00,4.3461,95.43,70.86,0,1,1,1,1,NTRB
-1.0,2023-02-02 12:06:00,73.97,2023-02-02 12:29:00,73.2303,106.25,73.84,0,1,1,1,1,SPT
,2023-02-02 12:09:00,1.8776,2023-02-02 12:10:00,,107.78,112.68,0,1,1,0,1,RVSN
-1.0,2023-02-02 12:33:00,2.06,2023-02-02 13:10:00,2.0394,103.78,72.44,0,1,1,1,1,SIEB
-1.0,2023-02-02 12:34:00,12.51,2023-02-02 14:36:00,12.3849,99.6,74.54,0,1,1,1,1,SRG
3.0,2023-02-02 12:54:00,2.07,2023-02-02 13:09:00,2.1321,99.04,111.43,0,1,1,0,1,VINO
0.0,2023-02-02 12:54:00,13.785,2023-02-02 14:36:00,13.785,99.35,79.38,0,1,0,1,1,JELD
0.0,2023-02-02 12:57:00,39.5,2023-02-02 13:44:00,39.5,103.79,76.73,0,1,1,1,1,PHR
1.6806722689075602,2023-02-02 13:07:00,32.13,2023-02-02 15:59:00,32.7,97.36,150.69,0,1,1,1,1,DNLI
-1.0,2023-02-02 13:09:00,7.925,2023-02-02 14:06:00,7.84575,95.14,168.66,0,1,0,1,1,VIV
-1.0,2023-02-02 13:10:00,20.14,2023-02-02 14:35:00,19.9386,100.57,120.21,0,1,1,1,1,KEY
0.0,2023-02-02 13:13:00,32.64,2023-02-02 14:09:00,32.64,104.98,175.08,0,1,1,1,1,PD
-1.0,2023-02-02 13:16:00,64.08,2023-02-02 14:35:00,63.4392,97.4,118.92,0,1,0,1,1,INDT
0.0,2023-02-02 13:25:00,1.0778,2023-02-02 13:28:00,1.0778,99.8,72.49,0,1,1,1,1,VRPX
0.0,2023-02-02 13:31:00,5.3,2023-02-02 14:24:00,5.3,95.84,70.7,0,1,1,1,1,WEAV
3.0,2023-02-02 13:33:00,6.7199,2023-02-02 13:35:00,6.9214970000000005,95.21,112.43,0,1,1,1,1,LQDA
-1.0,2023-02-02 13:36:00,2.75,2023-02-02 13:37:00,2.7225,181.26,73.13,0,1,1,0,0,CIFR
-0.09832841691248562,2023-02-02 13:38:00,10.17,2023-02-02 15:59:00,10.16,95.49,87.43,0,1,1,1,1,FACT
-1.0,2023-02-02 13:42:00,93.165,2023-02-02 14:34:00,92.23335,100.63,75.53,0,1,1,1,1,ITT
0.0,2023-02-02 13:44:00,44.33,2023-02-02 14:48:00,44.33,100.81,114.22,0,1,1,1,1,OMF
-1.0,2023-02-02 13:59:00,5.02,2023-02-02 14:43:00,4.969799999999999,96.17,70.52,0,1,1,1,1,FKWL
-1.0,2023-02-02 14:00:00,5.49,2023-02-02 14:11:00,5.4351,100.73,80.6,0,1,1,1,1,BHR
0.0,2023-02-02 14:02:00,19.53,2023-02-02 14:10:00,19.53,103.06,71.08,0,1,1,1,1,SONO
1.2410338153250637,2023-02-02 14:02:00,87.83,2023-02-02 15:59:00,88.93,101.73,72.2,0,1,1,1,1,WNS
-1.0,2023-02-02 14:07:00,14.195,2023-02-02 15:28:00,14.05305,97.09,87.96,0,1,0,1,1,EFC
,2023-02-02 14:21:00,1.55,2023-02-02 14:22:00,,95.67,419.24,0,1,1,0,1,VINE
-1.0,2023-02-02 14:27:00,11.21,2023-02-02 15:06:00,11.097900000000001,95.57,71.51,0,1,1,1,1,ASYS
3.0,2023-02-02 14:31:00,0.3511,2023-02-02 14:33:00,0.36163300000000004,116.34,83.72,0,0,1,0,1,EAST
-1.0,2023-02-02 14:32:00,6.5515,2023-02-02 14:37:00,6.4859849999999994,113.94,73.62,0,1,1,1,1,KTCC
0.04914004914003936,2023-02-02 14:32:00,10.175,2023-02-02 15:59:00,10.18,99.95,70.98,0,1,0,1,1,QFTA
0.5956629151798012,2023-02-02 14:55:00,364.3,2023-02-02 15:59:00,366.47,98.41,70.71,0,1,0,1,1,NEU
